PET,TEXT,text_name,condition,domain,Sent_id,keystrokes,time,productivity (chr/s),num_major,num_minor,num_characters,highlight_ratio,prc_sugg_accepted,tags_edited,prc_crit_err_fixed,How difficult to translate was the source text?,How good was the quality of MT?,How useful were the error annotations? ,How accurate were the error annotations? ,How useful were the translation suggestions? ,How accurate were the translation suggestions? ,MT_DA,MT_spans,MT_severity,HT_DA,HT_spans,HT_severity
7,Text 3,news_seattle_times.800119,2,news,3,83,158.81,1.1773,1,3,300,0.08,N/A,'park'; 'zullen',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,33,"['geparkeerd ', 'explosie van de romp', 'ze zullen nemen']","['Major', 'Minor', 'Minor']",66,"['barsten van de romp', ',']","['Minor', 'Minor']"
7,Text 3,news_seattle_times.800119,2,news,4,12,64.713,1.1773,2,0,86,0.1047,N/A,'wordt'; 'niet',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
7,Text 3,news_seattle_times.800119,2,news,5,77,147.17,1.1773,1,1,190,0.1368,N/A,'vermelding is uitgebreid',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,66,"['uitgebreid ', 'individuele ']","['Major', 'Minor']",90,"[',']",['Minor']
7,Text 3,news_seattle_times.800119,2,news,6,38,152.367,1.1773,0,2,193,0.2228,N/A,'percentage schadegevallen',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,66,"['schadegevallen ', 'vertrekken ']","['Minor', 'Minor']",90,['De in 1983 ge�ntroduceerde'],['Minor']
7,Text 3,news_seattle_times.800119,2,news,7,43,73.761,1.1773,2,1,76,0.1842,N/A,,1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,66,"['lijn', 'al ']","['Major', 'Minor']",75,['Boeing 737 MAX lijn'],['Minor']
7,Text 3,news_seattle_times.800119,2,news,8,37,68.583,1.1773,0,2,265,0.1245,N/A,'medewerker van de media',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,66,"['haven van Seattle', 'zei ', 'apparatuur ']","['Major', 'Minor', 'Minor']",75,"[',', 'zei ', 'apparatuur ']","['Minor', 'Minor', 'Minor']"
7,Text 4,doc34,2,medical,1,1,21.046,1.4348,2,0,122,0.3115,N/A,'Kangoeroezorg is geen veilig',0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,0,['geen '],['Major'],100,[],[]
7,Text 4,doc34,2,medical,2,0,30.106,1.4348,1,4,194,0.1907,N/A,,0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,75,[],[],50,"[' intensive care unit', 'drachttijd ']","['Minor', 'Major']"
7,Text 4,doc34,2,medical,3,0,3.024,1.4348,0,0,49,0,N/A,,0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,100,[],[],75,[],[]
7,Text 4,doc34,2,medical,4,75,197.931,1.4348,0,5,304,0.1053,N/A,'tional age'; 'opgenomen',0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,50,"['gestational age', 'opgenomen. Hun moeders']","['Major', 'Minor']",50,"['29,20', 'op']","['Major', 'Minor']"
7,Text 4,doc34,2,medical,5,0,0,1.4348,1,4,139,0.295,N/A,,0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,100,[],[],100,[],[]
7,Text 4,doc34,2,medical,6,58,91.328,1.4348,1,0,116,0.1983,N/A,'volledig konden drinken',0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,75,['bijgehouden '],['Minor'],100,[],[]
7,Text 4,doc34,2,medical,7,17,27.576,1.4348,0,4,204,0.1569,N/A,'Premature baby's',0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,50,"['bereikten ', '29,20 dagen', 'bereikten ', 'op ', 'op ']","['Minor', 'Major', 'Minor', 'Minor', 'Minor']",,[],[]
7,Text 4,doc34,2,medical,8,5,39.313,1.4348,0,7,162,0.3086,N/A,'gavagevoeding',0.5,Somewhat difficult,Good,Neutral,Not accurate nor inaccurate,nan,nan,50,['gavagevoeding '],['Major'],100,[],[]
7,Text 5,news_pa.5274,3,news,1,41,87.101,1.6242,0,2,92,0.2391,N/A,,1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,['in een keerpunt'],['Minor'],90,['Bitcoin '],['Minor']
7,Text 5,news_pa.5274,3,news,2,7,46.012,1.6242,0,4,202,0.1238,N/A,''We',1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,"['notering en handel van', 'Bitcoin ', 'Bitcoin ']","['Minor', 'Minor', 'Minor']",90,"['Bitcoin ', 'Bitcoin']","['Minor', 'Minor']"
7,Text 5,news_pa.5274,3,news,3,8,56.925,1.6242,0,2,208,0.0673,N/A,' impliceerde',1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,33,['impliceerde'],['Major'],90,"['hier aan', 'impliceerde ']","['Minor', 'Minor']"
7,Text 5,news_pa.5274,3,news,4,19,104.663,1.6242,0,0,256,0,N/A,,1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,['financiële'],['Major'],90,[' financiële'],['Minor']
7,Text 5,news_pa.5274,3,news,5,28,177.359,1.6242,0,2,223,0.0717,0,'bitcoinbeleggers',1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,50,"['geloven ', 'actief ']","['Minor', 'Major']",90,['bitcoin-beleggers geloven'],['Minor']
7,Text 5,news_pa.5274,3,news,6,152,327.422,1.6242,0,6,523,0.1338,N/A,"''Met'; 'investeringsmiddel'; 'naar'; 'Amerikanen mogelijk zal maken','",1,Somewhat difficult,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,33,"[""'Met de flagrant onwettige crypto-industrie die ten onder gaat door een berg aan arrestaties, strafrechtelijke veroordelingen, faillissementen, rechtszaken, schandalen, enorme verliezen en miljoenen investeerders en klanten die slachtoffer zijn geworden, had je niet gedacht"", 'Main Street Amerikanen', 'bekend ']","['Minor', 'Major', 'Minor']",50,"['massamarketing voor ', 'oplossingsarm', ""Wie had gedacht dat de flagrant onwettige crypto-industrie die ten onder gaat door een berg aan arrestaties, strafrechtelijke veroordelingen, faillissementen, rechtszaken, schandalen, enorme verliezen en miljoenen slachtoffers onder investeerders en klanten, door de SEC gered zou worden door een vertrouwd en bekend investeringsvehikel goed te keuren dat massamarketing voor doorsnee Amerikanen mogelijk zal maken voor een financieel product dat bekend staat als waardeloos, volatiel en oplossingsarm', zei Kelleher. [MISSING]""]","['Minor', 'Minor', 'Minor']"
7,Text 6,doc13,3,medical,1,0,0,1.1418,0,2,104,0.2788,N/A,,1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,100,[],[],100,[],[]
7,Text 6,doc13,3,medical,2,7,23.895,1.1418,0,1,174,0.0862,N/A,'traumapatiënten',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,100,[],[],80,['niet-trauma'],['Minor']
7,Text 6,doc13,3,medical,3,130,217.914,1.1418,0,4,225,0.2178,N/A,,1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,75,['inheemse '],['Minor'],100,[],[]
7,Text 6,doc13,3,medical,4,5,142.338,1.1418,0,3,106,0.3962,N/A,'patiënten'met''; 'voor geriatrische patiënten.',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,90,"[""pati�nten'met'"", 'met ']","['Minor', 'Minor']",90,['met '],['Minor']
7,Text 6,doc13,3,medical,5,6,43.759,1.1418,0,4,287,0.0871,N/A,,1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,75,"['meer ', 'overbrengbaarheid']","['Minor', 'Minor']",80,['overdraagbaarheid duidelijk meer verbeterd'],['Minor']
7,Text 6,doc13,3,medical,6,44,202.513,1.1418,4,0,230,0.1174,N/A,' '; 'lengte'; 'de ziekenhuisopname',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,90,['belangrijkste '],['Minor'],90,['heroperaties '],['Minor']
7,Text 6,doc13,3,medical,7,18,74.572,1.1418,0,3,297,0.1414,N/A,'Orthogeriatrische'; 'prestaties bij overdracht',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,75,"['Orthogeriatrische ', 'inheemse ']","['Minor', 'Minor']",100,[],[]
7,Text 6,doc13,3,medical,8,35,150.85,1.1418,0,1,168,0.0595,N/A,'medebeheer',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,nan,nan,75,['dergelijke medebeheer '],['Minor'],90,['dergelijke '],['Minor']
7,Text 7,news_scotsman.87462,4,news,1,87,104.951,1.0716,0,2,111,0.2162,0,"'omworstelaars'; 'steak pies,'",1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,33,"['omworstelaars', 'maar niet de prijzen']","['Major', 'Major']",90,['zijn'],['Minor']
7,Text 7,news_scotsman.87462,4,news,2,96,122.881,1.0716,0,5,206,0.1553,0,"'bakkers'; 'hoek,'; 'de'; 'tijd'; 'zal doorvoeren'",1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,50,['een keten van bakkers op de hoek'],['Major'],90,['in winkelstraten'],['Minor']
7,Text 7,news_scotsman.87462,4,news,3,159,199.915,1.0716,0,5,222,0.2883,100,'er’'; ' '; 'zijn''; 'de winkelketen een stabielere kostenbasis verwacht',1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,25,"['de ', 'de PA', ""'momenteel plannen zijn'"", ' prijzen aan de kassa ']","['Minor', 'Major', 'Major', 'Minor']",90,"['de PA', 'prijzen aan de kassa']","['Minor', 'Minor']"
7,Text 7,news_scotsman.87462,4,news,4,131,164.272,1.0716,0,5,133,0.3609,60,"'De'; '250-onderneming'; 'winkels op een netto basis,'; 'zijn'",1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,75,['om klanten toegang tot zijn winkels te bieden'],['Minor'],100,[],[]
7,Text 7,news_scotsman.87462,4,news,5,56,83.773,1.0716,0,2,118,0.1186,0,'op'; 'reislocaties',1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,66,['winkelparken'],['Minor'],100,[],[]
7,Text 7,news_scotsman.87462,4,news,6,110,199.997,1.0716,0,2,258,0.1938,0,"'steakpudding heeft teruggebracht,'; 'kerstlunch-bagel.'",1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,66,"['steakpudding ', 'chocolade-oranje muffin']","['Minor', 'Major']",50,"['Het bedrijf ', 'MISSING', 'kerstassortiment', 'stockbrood']","['Minor', 'Minor', 'Minor', 'Major']"
7,Text 7,news_scotsman.87462,4,news,7,69,106.394,1.0716,0,4,220,0.2727,25,'aanbiedt'; 'belangrijk is dat'; 'intact blijft',1,Somewhat easy,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,25,"['belangrijkste ', 'traktatie ', 'niet onder druk']","['Minor', 'Major', 'Major']",80,"['traktatie ', ',']","['Minor', 'Minor']"
7,Text 8,doc18,4,medical,1,27,93.237,1.1006,1,1,195,0.0974,50,'De specificatie'; 'niet',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,33,"['niet ', 'uitkomst ']","['Major', 'Minor']",81,"['Preciseren ', 'lange termijn behandeling']","['Minor', 'Minor']"
7,Text 8,doc18,4,medical,2,45,102.889,1.1006,0,0,198,0,N/A,,1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,50,"['MISSING', 'de cognitieve uitkomsten']","['Major', 'Major']",100,[],[]
7,Text 8,doc18,4,medical,3,243,448.907,1.1006,0,7,467,0.2784,0,"'VPT-prematuren,'; 'gestational age < 32 weken'; 'er werd onderzoek gedaan naar'; 'verwerkingscomposiet'; 'Kaufman-Assessment'",1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,66,"['VPT-prematuren', 'gestational age', 'basisgegevens van pasgeborenen']","['Minor', 'Minor', 'Minor']",60,"['Werden ', 'babies', 'jaarige ']","['Major', 'Major', 'Major']"
7,Text 8,doc18,4,medical,4,64,145.695,1.1006,0,3,86,0.3256,33.33,'VPT-geboren'; 'termijncontroles.',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,50,"['5-jarige zuigelingen', 'VPT-geboren waren']","['Major', 'Minor']",50,['vroeggebore '],['Major']
7,Text 8,doc18,4,medical,5,44,146.725,1.1006,0,5,162,0.2099,40,'zuigelingen'; 'VPT'; 'termijncontroles',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,50,['5-jarige zuigelingen die VPT geboren waren'],['Major'],66,"['due ', 'en onafhankelijk', 'MISSING']","['Major', 'Minor', 'Minor']"
7,Text 8,doc18,4,medical,6,0,38.348,1.1006,0,2,94,0.4787,0,,1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,100,[],[],100,[],[]
7,Text 8,doc18,4,medical,7,28,51.869,1.1006,0,4,117,0.4188,50,'voorspellend'; 'zijn'; 'uitkomst werd meestal onderschat.',1,Somewhat difficult,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Somewhat accurate,90,['0.6'],['Minor'],66,"['0.6', 'voor MPC', ' maar cognitieve gevolgen']","['Minor', 'Minor', 'Minor']"
8,Text 1,news_scotsman.87462,1,news,1,38,72.565,1.2151,0,0,111,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,33,"['omworstelaars', 'maar niet de prijzen']","['Major', 'Major']",100,[],[]
8,Text 1,news_scotsman.87462,1,news,2,27,36.1,1.2151,0,0,206,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,50,['een keten van bakkers op de hoek'],['Major'],90,['winkelstraat'],['Minor']
8,Text 1,news_scotsman.87462,1,news,3,12,43.337,1.2151,0,0,222,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,25,"['de ', 'de PA', ""'momenteel plannen zijn'"", ' prijzen aan de kassa ']","['Minor', 'Major', 'Major', 'Minor']",80,"['de PA', 'prijzen aan de kassa']","['Minor', 'Minor']"
8,Text 1,news_scotsman.87462,1,news,4,15,33.526,1.2151,0,0,133,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,75,['om klanten toegang tot zijn winkels te bieden'],['Minor'],90,['om klanten een verbeterde toegang tot zijn winkels te bieden'],['Minor']
8,Text 1,news_scotsman.87462,1,news,5,8,64.67,1.2151,0,0,118,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,['winkelparken'],['Minor'],80,['winkelparken'],['Minor']
8,Text 1,news_scotsman.87462,1,news,6,121,113.125,1.2151,0,0,258,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,"['steakpudding ', 'chocolade-oranje muffin']","['Minor', 'Major']",80,['kerstassortimenten'],['Minor']
8,Text 1,news_scotsman.87462,1,news,7,15,112.445,1.2151,0,0,220,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,25,"['belangrijkste ', 'traktatie ', 'niet onder druk']","['Minor', 'Major', 'Major']",100,[],[]
8,Text 2,doc18,1,medical,1,16,210.134,0.9161,0,0,195,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,33,"['niet ', 'uitkomst ']","['Major', 'Minor']",80,"['<i>', ' </i>', 'uitkomst ']","['Minor', 'Minor', 'Minor']"
8,Text 2,doc18,1,medical,2,20,116.479,0.9161,0,0,198,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,50,"['MISSING', 'de cognitieve uitkomsten']","['Major', 'Major']",80,['uitkomsten '],['Minor']
8,Text 2,doc18,1,medical,3,64,338.442,0.9161,0,0,467,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,66,"['VPT-prematuren', 'gestational age', 'basisgegevens van pasgeborenen']","['Minor', 'Minor', 'Minor']",90,['VPT-prematuren'],['Minor']
8,Text 2,doc18,1,medical,4,63,59.568,0.9161,0,0,86,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,50,"['5-jarige zuigelingen', 'VPT-geboren waren']","['Major', 'Minor']",90,['5-jarige zeer vroeggeboren kinderen'],['Minor']
8,Text 2,doc18,1,medical,5,50,79.483,0.9161,0,0,162,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,50,['5-jarige zuigelingen die VPT geboren waren'],['Major'],90,['5-jarige zeer vroeggeboren kinderen'],['Minor']
8,Text 2,doc18,1,medical,6,0,0,0.9161,0,0,94,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,100,[],[],100,[],[]
8,Text 2,doc18,1,medical,7,0,0,0.9161,0,0,117,0,N/A,,1,Very difficult,Good,nan,nan,nan,nan,90,['0.6'],['Minor'],100,[],[]
8,Text 3,news_seattle_times.799809,2,news,1,28,109.956,1.1777,0,1,46,0.087,N/A,,1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,50,"['Geef ', ' opnieuw toezicht.', 'WA ']","['Major', 'Minor', 'Minor']",85,['Geef '],['Minor']
8,Text 3,news_seattle_times.799809,2,news,2,21,80.874,1.1777,0,1,82,0.0732,N/A,'crisis',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,60,['crisis van overlijdensgevallen'],['Minor'],90,['overlijdenscrisis'],['Minor']
8,Text 3,news_seattle_times.799809,2,news,3,21,148.305,1.1777,0,1,295,0.061,N/A,'gevende task force',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,90,[],[],100,[],[]
8,Text 3,news_seattle_times.799809,2,news,4,77,82.161,1.1777,0,4,162,0.0988,N/A,'isdoden',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,80,['beleidsbeslissingen'],['Minor'],90,['beleidsbeslissingen'],['Minor']
8,Text 3,news_seattle_times.799809,2,news,5,36,76.485,1.1777,0,0,112,0,N/A,,1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
8,Text 3,news_seattle_times.799809,2,news,6,17,30.899,1.1777,0,2,304,0.0921,N/A,'communi'; 'mensen worden verwond',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,75,"['uit de eerste hand ', 'communiceren ', 'worden verwond']","['Minor', 'Minor', 'Minor']",100,[],[]
8,Text 3,news_seattle_times.799809,2,news,7,83,149.448,1.1777,1,2,303,0.1584,N/A,'voor gevangenisdoden',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,80,"['het publiek', 'op basis van gegevens.']","['Minor', 'Minor']",80,"['kunnen ', ', op basis van gegevens']","['Minor', 'Minor']"
8,Text 3,news_seattle_times.799809,2,news,8,36,174.101,1.1777,0,2,275,0.0255,N/A,'her',1,Somewhat easy,Fair,Somewhat useful,Somewhat inaccurate,nan,nan,80,"['herkende ', ' te bieden']","['Minor', 'Minor']",80,"['zag in', 'te bieden', 'beleidsmaatregelen ']","['Minor', 'Minor', 'Minor']"
8,Text 4,doc20,2,medical,1,0,0,0.8882,0,2,81,0.1235,N/A,,1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
8,Text 4,doc20,2,medical,2,36,33.668,0.8882,0,2,102,0.1471,N/A,,1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
8,Text 4,doc20,2,medical,3,52,143.702,0.8882,0,1,128,0.0625,N/A,'sborging',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,66,['groei van deze '],['Major'],100,[],[]
8,Text 4,doc20,2,medical,5,88,84.85,0.8882,0,0,132,0,N/A,,1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
8,Text 4,doc20,2,medical,6,22,9.763,0.8882,0,1,111,0.1171,N/A,'tel uitdaging',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,66,['waarden en leerbehoeften van studenten '],['Major'],100,[],[]
8,Text 4,doc20,2,medical,7,33,177.921,0.8882,0,4,95,0.4,N/A,'doen zich'; 'medische praktijken',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,66,"['sleutel uitdaging', 'medische didactiek']","['Minor', 'Minor']",66,['medische praktijk'],['Major']
8,Text 4,doc20,2,medical,8,70,94.173,0.8882,0,2,60,0.3667,N/A,'c beeldvormende'; 'methode',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,33,['medische praktijken'],['Major'],100,[],[]
8,Text 4,doc20,2,medical,9,56,94.056,0.8882,0,7,212,0.1226,N/A,'onder'; 'de'; 'nood',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,100,[],[],66,[],[]
8,Text 4,doc20,2,medical,10,30,90.536,0.8882,0,6,293,0.1229,N/A,'variabel'; 'controle',1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,51,"['onder de knie zijn', 'artsen in noodsituaties']","['Minor', 'Major']",100,[],[]
8,Text 4,doc20,2,medical,4,0,0,0.8882,0,0,143,0,N/A,,1,Somewhat easy,Good,Somewhat useful,Somewhat inaccurate,nan,nan,66,['variabele controle'],['Minor'],100,[],[]
8,Text 5,news_seattle_times.800119,3,news,1,19,110.105,0.9435,0,0,51,0,N/A,,1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,66,['u vliegt in een Boeing 737 MAX'],['Minor'],100,[],[]
8,Text 5,news_seattle_times.800119,3,news,2,25,24.913,0.9435,1,0,104,0.0288,N/A,'een',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,0,['een '],['Major'],90,['model '],['Minor']
8,Text 5,news_seattle_times.800119,3,news,3,126,148.806,0.9435,0,5,300,0.13,N/A,'geparkeerd'; 'explosie van de romp'; 'nemen',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,33,"['geparkeerd ', 'explosie van de romp', 'ze zullen nemen']","['Major', 'Minor', 'Minor']",0,"[' op de grond blijven', 'explodeerde', ' zien welk type vliegtuig ze in zullen zitten']","['Major', 'Major', 'Major']"
8,Text 5,news_seattle_times.800119,3,news,4,24,66.105,0.9435,1,0,86,0.0581,N/A,' niet',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,100,[],[],90,['model '],['Minor']
8,Text 5,news_seattle_times.800119,3,news,5,72,69.437,0.9435,0,6,190,0.2526,N/A,'vermelding'; 'uitgebreid'; 'staat dit vermeld',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,66,"['uitgebreid ', 'individuele ']","['Major', 'Minor']",100,[],[]
8,Text 5,news_seattle_times.800119,3,news,6,190,228.026,0.9435,0,1,193,0.0725,N/A,'schadegevallen',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,66,"['schadegevallen ', 'vertrekken ']","['Minor', 'Minor']",75,['rompverlies '],['Major']
8,Text 5,news_seattle_times.800119,3,news,7,29,64.333,0.9435,0,2,76,0.1842,N/A,"'MAX lijn,'; 'ratio'",1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,66,"['lijn', 'al ']","['Major', 'Minor']",75,"['MAX serie', 'getal ']","['Minor', 'Minor']"
8,Text 5,news_seattle_times.800119,3,news,8,89,184.964,0.9435,0,1,265,0.0868,N/A,'medewerker van de media',1,Somewhat easy,Fair,Somewhat useful,Somewhat accurate,nan,nan,66,"['haven van Seattle', 'zei ', 'apparatuur ']","['Major', 'Minor', 'Minor']",90,"['haven van Seattle', 'zei ']","['Minor', 'Minor']"
8,Text 6,doc34,3,medical,1,5,32.479,1.2198,1,0,122,0.041,N/A,'geen ',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,0,['geen '],['Major'],100,[],[]
8,Text 6,doc34,3,medical,2,4,13.951,1.2198,0,2,194,0.1134,N/A,'maagsonde',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,75,[],[],100,[],[]
8,Text 6,doc34,3,medical,3,32,25.53,1.2198,0,0,49,0,N/A,,1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,100,[],[],0,['Dit is een gecontroleerde studie met toevallige verdeling. [MISSING]'],['Major']
8,Text 6,doc34,3,medical,4,128,245.501,1.2198,0,7,304,0.2467,N/A,'in'; 'gestational age'; 'weken opgenomen. Hun'; 'werden in'; 'studie opgenomen.',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,50,"['gestational age', 'opgenomen. Hun moeders']","['Major', 'Minor']",75,"['in ', 'intensive care unit', 'zijn geboren na 27-36 weken']","['Minor', 'Minor', 'Minor']"
8,Text 6,doc34,3,medical,5,11,4.597,1.2198,0,1,139,0.1007,N/A,,1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,100,[],[],100,[],[]
8,Text 6,doc34,3,medical,6,26,48.962,1.2198,0,2,116,0.069,N/A,'drinken.',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,75,['bijgehouden '],['Minor'],90,['oraal konden drinken'],['Minor']
8,Text 6,doc34,3,medical,7,34,69.35,1.2198,0,1,204,0.0049,N/A,' ',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,50,"['bereikten ', '29,20 dagen', 'bereikten ', 'op ', 'op ']","['Minor', 'Major', 'Minor', 'Minor', 'Minor']",100,"[' op', 'op']","['Minor', 'Minor']"
8,Text 6,doc34,3,medical,8,15,28.577,1.2198,0,3,162,0.3086,N/A,'gavagevoeding'; 'standaardzorggroep.',1,Neutral,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,50,['gavagevoeding '],['Major'],100,[],[]
8,Text 7,news_pa.5274,4,news,1,1,13.746,1.0104,0,2,92,0.2391,50,'keerpunt',0.5,Somewhat difficult,Fair,Extremely useful,Somewhat accurate,Extremely useful,Somewhat accurate,75,['in een keerpunt'],['Minor'],75,['in een beslissend moment '],['Minor']
8,Text 7,news_pa.5274,4,news,2,60,90.676,1.0104,0,4,202,0.1238,50,''We'; 'vandaag',0.5,Somewhat difficult,Fair,Extremely useful,Somewhat accurate,Extremely useful,Somewhat accurate,75,"['notering en handel van', 'Bitcoin ', 'Bitcoin ']","['Minor', 'Minor', 'Minor']",80,"['Bitcoin ', 'Bitcoin ', 'notering en handel van']","['Minor', 'Minor', 'Minor']"
8,Text 7,news_pa.5274,4,news,3,1,13.333,1.0104,0,2,208,0.0673,50,' impliceerde',0.5,Somewhat difficult,Fair,Extremely useful,Somewhat accurate,Extremely useful,Somewhat accurate,33,['impliceerde'],['Major'],90,"['impliceert ', 'zou goedkeuren']","['Minor', 'Minor']"
8,Text 7,news_pa.5274,4,news,4,18,114.204,1.0104,0,0,256,0,N/A,,0.5,Somewhat difficult,Fair,Extremely useful,Somewhat accurate,Extremely useful,Somewhat accurate,75,['financiële'],['Major'],80,['authentieke financiële '],['Minor']
8,Text 7,news_pa.5274,4,news,5,9,29.538,1.0104,0,2,223,0.0717,100,'bitcoinbeleggers',0.5,Somewhat difficult,Fair,Extremely useful,Somewhat accurate,Extremely useful,Somewhat accurate,50,"['geloven ', 'actief ']","['Minor', 'Major']",50,['financieel actief'],['Major']
